,INSTRUMENT,TRADE_PRICE,TRADE_TIME
691,PETR4,14.79,1900-01-01 15:15:00
692,PETR4,14.77,1900-01-01 15:30:00
693,PETR4,14.73,1900-01-01 15:45:00
694,PETR4,14.67,1900-01-01 16:00:00
695,PETR4,14.74,1900-01-01 16:15:00
696,PETR4,14.75,1900-01-01 16:30:00
697,PETR4,14.77,1900-01-01 16:45:00
698,PETR4,14.79,1900-01-01 17:00:00
699,PETR4,14.82,1900-01-01 17:15:00
700,PETR4,14.82,1900-01-01 17:30:00
701,PETR4,14.85,1900-01-01 17:45:00
702,PETR4,14.9,1900-01-01 18:00:00
767,PETR4,15.43,1900-01-01 10:15:00
768,PETR4,15.39,1900-01-01 10:30:00
769,PETR4,15.47,1900-01-01 10:45:00
770,PETR4,15.53,1900-01-01 11:00:00
771,PETR4,15.47,1900-01-01 11:15:00
772,PETR4,15.46,1900-01-01 11:30:00
773,PETR4,15.42,1900-01-01 11:45:00
774,PETR4,15.42,1900-01-01 12:00:00
775,PETR4,15.4,1900-01-01 12:15:00
776,PETR4,15.41,1900-01-01 12:30:00
777,PETR4,15.46,1900-01-01 12:45:00
778,PETR4,15.43,1900-01-01 13:00:00
779,PETR4,15.43,1900-01-01 13:15:00
780,PETR4,15.46,1900-01-01 13:30:00
781,PETR4,15.46,1900-01-01 13:45:00
782,PETR4,15.45,1900-01-01 14:00:00
783,PETR4,15.49,1900-01-01 14:15:00
784,PETR4,15.52,1900-01-01 14:30:00
785,PETR4,15.54,1900-01-01 14:45:00
786,PETR4,15.52,1900-01-01 15:00:00
787,PETR4,15.49,1900-01-01 15:15:00
788,PETR4,15.49,1900-01-01 15:30:00
789,PETR4,15.5,1900-01-01 15:45:00
790,PETR4,15.48,1900-01-01 16:00:00
791,PETR4,15.48,1900-01-01 16:15:00
792,PETR4,15.47,1900-01-01 16:30:00
793,PETR4,15.5,1900-01-01 16:45:00
794,PETR4,15.45,1900-01-01 17:00:00
795,PETR4,15.45,1900-01-01 17:15:00
796,PETR4,15.45,1900-01-01 17:30:00
797,PETR4,15.43,1900-01-01 17:45:00
798,PETR4,15.42,1900-01-01 18:00:00
863,PETR4,15.83,1900-01-01 10:15:00
864,PETR4,15.74,1900-01-01 10:30:00
865,PETR4,15.77,1900-01-01 10:45:00
866,PETR4,15.77,1900-01-01 11:00:00
867,PETR4,15.73,1900-01-01 11:15:00
868,PETR4,15.74,1900-01-01 11:30:00
869,PETR4,15.7,1900-01-01 11:45:00
870,PETR4,15.71,1900-01-01 12:00:00
871,PETR4,15.71,1900-01-01 12:15:00
872,PETR4,15.7,1900-01-01 12:30:00
873,PETR4,15.7,1900-01-01 12:45:00
874,PETR4,15.7,1900-01-01 13:00:00
875,PETR4,15.72,1900-01-01 13:15:00
876,PETR4,15.73,1900-01-01 13:30:00
877,PETR4,15.76,1900-01-01 13:45:00
878,PETR4,15.73,1900-01-01 14:00:00
879,PETR4,15.75,1900-01-01 14:15:00
880,PETR4,15.77,1900-01-01 14:30:00
881,PETR4,15.76,1900-01-01 14:45:00
882,PETR4,15.77,1900-01-01 15:00:00
883,PETR4,15.76,1900-01-01 15:15:00
884,PETR4,15.72,1900-01-01 15:30:00
885,PETR4,15.72,1900-01-01 15:45:00
886,PETR4,15.71,1900-01-01 16:00:00
887,PETR4,15.73,1900-01-01 16:15:00
888,PETR4,15.73,1900-01-01 16:30:00
889,PETR4,15.67,1900-01-01 16:45:00
890,PETR4,15.7,1900-01-01 17:00:00
891,PETR4,15.68,1900-01-01 17:15:00
892,PETR4,15.68,1900-01-01 17:30:00
893,PETR4,15.67,1900-01-01 17:45:00
894,PETR4,15.65,1900-01-01 18:00:00
959,PETR4,15.72,1900-01-01 10:15:00
960,PETR4,15.71,1900-01-01 10:30:00
961,PETR4,15.62,1900-01-01 10:45:00
962,PETR4,15.63,1900-01-01 11:00:00
963,PETR4,15.7,1900-01-01 11:15:00
964,PETR4,15.61,1900-01-01 11:30:00
965,PETR4,15.55,1900-01-01 11:45:00
966,PETR4,15.55,1900-01-01 12:00:00
967,PETR4,15.61,1900-01-01 12:15:00
968,PETR4,15.65,1900-01-01 12:30:00
969,PETR4,15.63,1900-01-01 12:45:00
970,PETR4,15.63,1900-01-01 13:00:00
971,PETR4,15.63,1900-01-01 13:15:00
972,PETR4,15.65,1900-01-01 13:30:00
973,PETR4,15.69,1900-01-01 13:45:00
974,PETR4,15.68,1900-01-01 14:00:00
975,PETR4,15.7,1900-01-01 14:15:00
976,PETR4,15.73,1900-01-01 14:30:00
977,PETR4,15.72,1900-01-01 14:45:00
978,PETR4,15.73,1900-01-01 15:00:00
979,PETR4,15.74,1900-01-01 15:15:00
980,PETR4,15.71,1900-01-01 15:30:00
981,PETR4,15.72,1900-01-01 15:45:00
982,PETR4,15.71,1900-01-01 16:00:00
983,PETR4,15.73,1900-01-01 16:15:00
984,PETR4,15.74,1900-01-01 16:30:00
985,PETR4,15.74,1900-01-01 16:45:00
986,PETR4,15.76,1900-01-01 17:00:00
987,PETR4,15.7,1900-01-01 17:15:00
988,PETR4,15.7,1900-01-01 17:30:00
989,PETR4,15.67,1900-01-01 17:45:00
990,PETR4,15.67,1900-01-01 18:00:00
1055,PETR4,15.61,1900-01-01 10:15:00
1056,PETR4,15.59,1900-01-01 10:30:00
1057,PETR4,15.6,1900-01-01 10:45:00
1058,PETR4,15.62,1900-01-01 11:00:00
1059,PETR4,15.65,1900-01-01 11:15:00
1060,PETR4,15.61,1900-01-01 11:30:00
1061,PETR4,15.7,1900-01-01 11:45:00
1062,PETR4,15.63,1900-01-01 12:00:00
1063,PETR4,15.67,1900-01-01 12:15:00
1064,PETR4,15.62,1900-01-01 12:30:00
1065,PETR4,15.65,1900-01-01 12:45:00
1066,PETR4,15.64,1900-01-01 13:00:00
1067,PETR4,15.65,1900-01-01 13:15:00
1068,PETR4,15.61,1900-01-01 13:30:00
1069,PETR4,15.63,1900-01-01 13:45:00
1070,PETR4,15.68,1900-01-01 14:00:00
1071,PETR4,15.67,1900-01-01 14:15:00
1072,PETR4,15.65,1900-01-01 14:30:00
1073,PETR4,15.65,1900-01-01 14:45:00
1074,PETR4,15.61,1900-01-01 15:00:00
1075,PETR4,15.62,1900-01-01 15:15:00
1076,PETR4,15.58,1900-01-01 15:30:00
1077,PETR4,15.53,1900-01-01 15:45:00
1078,PETR4,15.56,1900-01-01 16:00:00
1079,PETR4,15.57,1900-01-01 16:15:00
1080,PETR4,15.57,1900-01-01 16:30:00
1081,PETR4,15.56,1900-01-01 16:45:00
1082,PETR4,15.56,1900-01-01 17:00:00
1083,PETR4,15.61,1900-01-01 17:15:00
1084,PETR4,15.61,1900-01-01 17:30:00
1085,PETR4,15.59,1900-01-01 17:45:00
1086,PETR4,15.62,1900-01-01 18:00:00
1151,PETR4,12.69,1900-01-01 10:30:00
1152,PETR4,12.69,1900-01-01 10:45:00
1153,PETR4,13.69,1900-01-01 11:00:00
1154,PETR4,13.78,1900-01-01 11:15:00
1155,PETR4,13.78,1900-01-01 11:30:00
1156,PETR4,13.62,1900-01-01 11:45:00
1157,PETR4,13.77,1900-01-01 12:00:00
1158,PETR4,13.66,1900-01-01 12:15:00
1159,PETR4,13.48,1900-01-01 12:30:00
1160,PETR4,13.51,1900-01-01 12:45:00
1161,PETR4,13.5,1900-01-01 13:00:00
1162,PETR4,13.3,1900-01-01 13:15:00
1163,PETR4,13.21,1900-01-01 13:30:00
1164,PETR4,13.29,1900-01-01 13:45:00
1165,PETR4,13.23,1900-01-01 14:00:00
1166,PETR4,13.19,1900-01-01 14:15:00
1167,PETR4,13.09,1900-01-01 14:30:00
1168,PETR4,13.06,1900-01-01 14:45:00
1169,PETR4,13.22,1900-01-01 15:00:00
1170,PETR4,13.49,1900-01-01 15:15:00
1171,PETR4,13.64,1900-01-01 15:30:00
1172,PETR4,13.54,1900-01-01 15:45:00
1173,PETR4,13.58,1900-01-01 16:00:00
1174,PETR4,13.25,1900-01-01 16:15:00
1175,PETR4,13.24,1900-01-01 16:30:00
1176,PETR4,13.25,1900-01-01 16:45:00
1177,PETR4,13.21,1900-01-01 17:00:00
1178,PETR4,13.15,1900-01-01 17:15:00
1179,PETR4,13.15,1900-01-01 17:30:00
1180,PETR4,13.19,1900-01-01 17:45:00
1181,PETR4,13.25,1900-01-01 18:00:00
1244,PETR4,13.85,1900-01-01 10:15:00
1245,PETR4,13.73,1900-01-01 10:30:00
1246,PETR4,13.47,1900-01-01 10:45:00
1247,PETR4,13.62,1900-01-01 11:00:00
1248,PETR4,13.7,1900-01-01 11:15:00
1249,PETR4,13.75,1900-01-01 11:30:00
1250,PETR4,13.58,1900-01-01 11:45:00
1251,PETR4,13.57,1900-01-01 12:00:00
1252,PETR4,13.61,1900-01-01 12:15:00
1253,PETR4,13.71,1900-01-01 12:30:00
1254,PETR4,13.67,1900-01-01 12:45:00
1255,PETR4,13.65,1900-01-01 13:00:00
1256,PETR4,13.72,1900-01-01 13:15:00
1257,PETR4,13.75,1900-01-01 13:30:00
1258,PETR4,13.75,1900-01-01 13:45:00
1259,PETR4,13.76,1900-01-01 14:00:00
1260,PETR4,13.73,1900-01-01 14:15:00
1261,PETR4,13.68,1900-01-01 14:30:00
1262,PETR4,13.58,1900-01-01 14:45:00
1263,PETR4,13.63,1900-01-01 15:00:00
1264,PETR4,13.58,1900-01-01 15:15:00
1265,PETR4,13.59,1900-01-01 15:30:00
1266,PETR4,13.65,1900-01-01 15:45:00
1267,PETR4,13.61,1900-01-01 16:00:00
1268,PETR4,13.59,1900-01-01 16:15:00
1269,PETR4,13.59,1900-01-01 16:30:00
1270,PETR4,13.69,1900-01-01 16:45:00
1271,PETR4,13.75,1900-01-01 17:00:00
1272,PETR4,13.62,1900-01-01 17:15:00
1273,PETR4,13.62,1900-01-01 17:30:00
1274,PETR4,13.64,1900-01-01 17:45:00
1275,PETR4,13.61,1900-01-01 18:00:00
1340,PETR4,13.43,1900-01-01 10:15:00
1341,PETR4,13.41,1900-01-01 10:30:00
1342,PETR4,13.47,1900-01-01 10:45:00
1343,PETR4,13.41,1900-01-01 11:00:00
1344,PETR4,13.33,1900-01-01 11:15:00
1345,PETR4,13.28,1900-01-01 11:30:00
1346,PETR4,13.16,1900-01-01 11:45:00
1347,PETR4,13.25,1900-01-01 12:00:00
1348,PETR4,13.14,1900-01-01 12:15:00
1349,PETR4,13.0,1900-01-01 12:30:00
1350,PETR4,13.05,1900-01-01 12:45:00
1351,PETR4,13.2,1900-01-01 13:00:00
1352,PETR4,13.15,1900-01-01 13:15:00
1353,PETR4,13.14,1900-01-01 13:30:00
1354,PETR4,13.12,1900-01-01 13:45:00
1355,PETR4,13.08,1900-01-01 14:00:00
1356,PETR4,13.17,1900-01-01 14:15:00
1357,PETR4,13.22,1900-01-01 14:30:00
1358,PETR4,13.35,1900-01-01 14:45:00
1359,PETR4,13.37,1900-01-01 15:00:00
1360,PETR4,13.42,1900-01-01 15:15:00
1361,PETR4,13.4,1900-01-01 15:30:00
1362,PETR4,13.36,1900-01-01 15:45:00
1363,PETR4,13.34,1900-01-01 16:00:00
1364,PETR4,13.4,1900-01-01 16:15:00
1365,PETR4,13.37,1900-01-01 16:30:00
1366,PETR4,13.38,1900-01-01 16:45:00
1367,PETR4,13.34,1900-01-01 17:00:00
1368,PETR4,13.4,1900-01-01 17:15:00
1369,PETR4,13.4,1900-01-01 17:30:00
1370,PETR4,13.42,1900-01-01 17:45:00
1371,PETR4,13.42,1900-01-01 18:00:00
1436,PETR4,13.47,1900-01-01 10:15:00
1437,PETR4,13.41,1900-01-01 10:30:00
1438,PETR4,13.54,1900-01-01 10:45:00
1439,PETR4,13.54,1900-01-01 11:00:00
1440,PETR4,13.53,1900-01-01 11:15:00
1441,PETR4,13.53,1900-01-01 11:30:00
1442,PETR4,13.49,1900-01-01 11:45:00
1443,PETR4,13.57,1900-01-01 12:00:00
1444,PETR4,13.55,1900-01-01 12:15:00
1445,PETR4,13.53,1900-01-01 12:30:00
1446,PETR4,13.51,1900-01-01 12:45:00
1447,PETR4,13.53,1900-01-01 13:00:00
1448,PETR4,13.53,1900-01-01 13:15:00
1449,PETR4,13.51,1900-01-01 13:30:00
1450,PETR4,13.53,1900-01-01 13:45:00
1451,PETR4,13.53,1900-01-01 14:00:00
1452,PETR4,13.54,1900-01-01 14:15:00
1453,PETR4,13.53,1900-01-01 14:30:00
1454,PETR4,13.51,1900-01-01 14:45:00
1455,PETR4,13.47,1900-01-01 15:00:00
1456,PETR4,13.5,1900-01-01 15:15:00
1457,PETR4,13.47,1900-01-01 15:30:00
1458,PETR4,13.48,1900-01-01 15:45:00
1459,PETR4,13.5,1900-01-01 16:00:00
1460,PETR4,13.51,1900-01-01 16:15:00
1461,PETR4,13.52,1900-01-01 16:30:00
1462,PETR4,13.5,1900-01-01 16:45:00
1463,PETR4,13.5,1900-01-01 17:00:00
1464,PETR4,13.49,1900-01-01 17:15:00
1465,PETR4,13.49,1900-01-01 17:30:00
1466,PETR4,13.51,1900-01-01 17:45:00
1467,PETR4,13.51,1900-01-01 18:00:00
1532,PETR4,13.78,1900-01-01 10:15:00
1533,PETR4,13.7,1900-01-01 10:30:00
1534,PETR4,13.73,1900-01-01 10:45:00
1535,PETR4,13.81,1900-01-01 11:00:00
1536,PETR4,13.87,1900-01-01 11:15:00
1537,PETR4,13.94,1900-01-01 11:30:00
1538,PETR4,13.91,1900-01-01 11:45:00
1539,PETR4,13.88,1900-01-01 12:00:00
1540,PETR4,13.89,1900-01-01 12:15:00
1541,PETR4,13.9,1900-01-01 12:30:00
1542,PETR4,13.92,1900-01-01 12:45:00
1543,PETR4,13.92,1900-01-01 13:00:00
1544,PETR4,13.94,1900-01-01 13:15:00
1545,PETR4,13.94,1900-01-01 13:30:00
1546,PETR4,14.0,1900-01-01 13:45:00
1547,PETR4,13.96,1900-01-01 14:00:00
1548,PETR4,13.99,1900-01-01 14:15:00
1549,PETR4,14.03,1900-01-01 14:30:00
1550,PETR4,14.03,1900-01-01 14:45:00
1551,PETR4,14.01,1900-01-01 15:00:00
1552,PETR4,14.06,1900-01-01 15:15:00
1553,PETR4,14.07,1900-01-01 15:30:00
1554,PETR4,13.95,1900-01-01 15:45:00
1555,PETR4,14.02,1900-01-01 16:00:00
1556,PETR4,13.99,1900-01-01 16:15:00
1557,PETR4,14.03,1900-01-01 16:30:00
1558,PETR4,13.98,1900-01-01 16:45:00
1559,PETR4,14.02,1900-01-01 17:00:00
1560,PETR4,13.94,1900-01-01 17:15:00
1561,PETR4,13.94,1900-01-01 17:30:00
1562,PETR4,13.97,1900-01-01 17:45:00
1563,PETR4,13.95,1900-01-01 18:00:00
1628,PETR4,13.96,1900-01-01 10:15:00
1629,PETR4,13.96,1900-01-01 10:30:00
1630,PETR4,14.11,1900-01-01 10:45:00
1631,PETR4,14.12,1900-01-01 11:00:00
1632,PETR4,14.16,1900-01-01 11:15:00
1633,PETR4,14.07,1900-01-01 11:30:00
1634,PETR4,14.01,1900-01-01 11:45:00
1635,PETR4,13.91,1900-01-01 12:00:00
1636,PETR4,13.91,1900-01-01 12:15:00
1637,PETR4,13.9,1900-01-01 12:30:00
1638,PETR4,13.76,1900-01-01 12:45:00
1639,PETR4,13.79,1900-01-01 13:00:00
1640,PETR4,13.69,1900-01-01 13:15:00
1641,PETR4,13.77,1900-01-01 13:30:00
1642,PETR4,13.74,1900-01-01 13:45:00
1643,PETR4,13.73,1900-01-01 14:00:00
1644,PETR4,13.74,1900-01-01 14:15:00
1645,PETR4,13.74,1900-01-01 14:30:00
1646,PETR4,13.7,1900-01-01 14:45:00
1647,PETR4,13.76,1900-01-01 15:00:00
1648,PETR4,13.72,1900-01-01 15:15:00
1649,PETR4,13.74,1900-01-01 15:30:00
1650,PETR4,13.7,1900-01-01 15:45:00
1651,PETR4,13.68,1900-01-01 16:00:00
1652,PETR4,13.67,1900-01-01 16:15:00
1653,PETR4,13.68,1900-01-01 16:30:00
1654,PETR4,13.72,1900-01-01 16:45:00
1655,PETR4,13.73,1900-01-01 17:00:00
