,INSTRUMENT,TRADE_PRICE,TRADE_TIME
164,BVMF3,19.59,1900-01-01 15:50:00
165,BVMF3,19.56,1900-01-01 15:55:00
166,BVMF3,19.51,1900-01-01 16:00:00
167,BVMF3,19.49,1900-01-01 16:05:00
168,BVMF3,19.49,1900-01-01 16:10:00
169,BVMF3,19.55,1900-01-01 16:15:00
170,BVMF3,19.52,1900-01-01 16:20:00
171,BVMF3,19.49,1900-01-01 16:25:00
172,BVMF3,19.5,1900-01-01 16:30:00
173,BVMF3,19.52,1900-01-01 16:35:00
174,BVMF3,19.57,1900-01-01 16:40:00
175,BVMF3,19.5,1900-01-01 16:45:00
176,BVMF3,19.48,1900-01-01 16:50:00
177,BVMF3,19.48,1900-01-01 16:55:00
178,BVMF3,19.48,1900-01-01 17:00:00
179,BVMF3,19.48,1900-01-01 17:05:00
180,BVMF3,19.55,1900-01-01 17:10:00
181,BVMF3,19.55,1900-01-01 17:15:00
182,BVMF3,19.55,1900-01-01 17:20:00
183,BVMF3,19.55,1900-01-01 17:25:00
184,BVMF3,19.55,1900-01-01 17:30:00
185,BVMF3,19.56,1900-01-01 17:35:00
186,BVMF3,19.56,1900-01-01 17:40:00
187,BVMF3,19.56,1900-01-01 17:45:00
188,BVMF3,19.56,1900-01-01 17:50:00
189,BVMF3,19.55,1900-01-01 17:55:00
190,BVMF3,19.55,1900-01-01 18:00:00
382,BVMF3,19.51,1900-01-01 10:05:00
383,BVMF3,19.44,1900-01-01 10:10:00
384,BVMF3,19.48,1900-01-01 10:15:00
385,BVMF3,19.49,1900-01-01 10:20:00
386,BVMF3,19.56,1900-01-01 10:25:00
387,BVMF3,19.55,1900-01-01 10:30:00
388,BVMF3,19.59,1900-01-01 10:35:00
389,BVMF3,19.6,1900-01-01 10:40:00
390,BVMF3,19.61,1900-01-01 10:45:00
391,BVMF3,19.61,1900-01-01 10:50:00
392,BVMF3,19.66,1900-01-01 10:55:00
393,BVMF3,19.65,1900-01-01 11:00:00
394,BVMF3,19.59,1900-01-01 11:05:00
395,BVMF3,19.57,1900-01-01 11:10:00
396,BVMF3,19.56,1900-01-01 11:15:00
397,BVMF3,19.57,1900-01-01 11:20:00
398,BVMF3,19.58,1900-01-01 11:25:00
399,BVMF3,19.58,1900-01-01 11:30:00
400,BVMF3,19.55,1900-01-01 11:35:00
401,BVMF3,19.61,1900-01-01 11:40:00
402,BVMF3,19.61,1900-01-01 11:45:00
403,BVMF3,19.6,1900-01-01 11:50:00
404,BVMF3,19.56,1900-01-01 11:55:00
405,BVMF3,19.55,1900-01-01 12:00:00
406,BVMF3,19.55,1900-01-01 12:05:00
407,BVMF3,19.56,1900-01-01 12:10:00
408,BVMF3,19.55,1900-01-01 12:15:00
409,BVMF3,19.53,1900-01-01 12:20:00
410,BVMF3,19.54,1900-01-01 12:25:00
411,BVMF3,19.53,1900-01-01 12:30:00
412,BVMF3,19.54,1900-01-01 12:35:00
413,BVMF3,19.54,1900-01-01 12:40:00
414,BVMF3,19.54,1900-01-01 12:45:00
415,BVMF3,19.55,1900-01-01 12:50:00
416,BVMF3,19.54,1900-01-01 12:55:00
417,BVMF3,19.54,1900-01-01 13:00:00
418,BVMF3,19.53,1900-01-01 13:05:00
419,BVMF3,19.52,1900-01-01 13:10:00
420,BVMF3,19.52,1900-01-01 13:15:00
421,BVMF3,19.51,1900-01-01 13:20:00
422,BVMF3,19.51,1900-01-01 13:25:00
423,BVMF3,19.51,1900-01-01 13:30:00
424,BVMF3,19.51,1900-01-01 13:35:00
425,BVMF3,19.51,1900-01-01 13:40:00
426,BVMF3,19.5,1900-01-01 13:45:00
427,BVMF3,19.47,1900-01-01 13:50:00
428,BVMF3,19.45,1900-01-01 13:55:00
429,BVMF3,19.44,1900-01-01 14:00:00
430,BVMF3,19.51,1900-01-01 14:05:00
431,BVMF3,19.53,1900-01-01 14:10:00
432,BVMF3,19.52,1900-01-01 14:15:00
433,BVMF3,19.5,1900-01-01 14:20:00
434,BVMF3,19.5,1900-01-01 14:25:00
435,BVMF3,19.48,1900-01-01 14:30:00
436,BVMF3,19.5,1900-01-01 14:35:00
437,BVMF3,19.52,1900-01-01 14:40:00
438,BVMF3,19.57,1900-01-01 14:45:00
439,BVMF3,19.57,1900-01-01 14:50:00
440,BVMF3,19.56,1900-01-01 14:55:00
441,BVMF3,19.54,1900-01-01 15:00:00
442,BVMF3,19.57,1900-01-01 15:05:00
443,BVMF3,19.55,1900-01-01 15:10:00
444,BVMF3,19.49,1900-01-01 15:15:00
445,BVMF3,19.46,1900-01-01 15:20:00
446,BVMF3,19.51,1900-01-01 15:25:00
447,BVMF3,19.49,1900-01-01 15:30:00
448,BVMF3,19.5,1900-01-01 15:35:00
449,BVMF3,19.52,1900-01-01 15:40:00
450,BVMF3,19.52,1900-01-01 15:45:00
451,BVMF3,19.55,1900-01-01 15:50:00
452,BVMF3,19.61,1900-01-01 15:55:00
453,BVMF3,19.59,1900-01-01 16:00:00
454,BVMF3,19.59,1900-01-01 16:05:00
455,BVMF3,19.61,1900-01-01 16:10:00
456,BVMF3,19.55,1900-01-01 16:15:00
457,BVMF3,19.51,1900-01-01 16:20:00
458,BVMF3,19.48,1900-01-01 16:25:00
459,BVMF3,19.49,1900-01-01 16:30:00
460,BVMF3,19.49,1900-01-01 16:35:00
461,BVMF3,19.52,1900-01-01 16:40:00
462,BVMF3,19.54,1900-01-01 16:45:00
463,BVMF3,19.52,1900-01-01 16:50:00
464,BVMF3,19.51,1900-01-01 16:55:00
465,BVMF3,19.51,1900-01-01 17:00:00
466,BVMF3,19.51,1900-01-01 17:05:00
467,BVMF3,19.51,1900-01-01 17:10:00
468,BVMF3,19.51,1900-01-01 17:15:00
469,BVMF3,19.51,1900-01-01 17:20:00
470,BVMF3,19.51,1900-01-01 17:25:00
471,BVMF3,19.51,1900-01-01 17:30:00
472,BVMF3,19.49,1900-01-01 17:35:00
473,BVMF3,19.49,1900-01-01 17:40:00
474,BVMF3,19.49,1900-01-01 17:45:00
475,BVMF3,19.52,1900-01-01 17:50:00
476,BVMF3,19.52,1900-01-01 17:55:00
477,BVMF3,19.52,1900-01-01 18:00:00
669,BVMF3,19.46,1900-01-01 10:05:00
670,BVMF3,19.43,1900-01-01 10:10:00
671,BVMF3,19.45,1900-01-01 10:15:00
672,BVMF3,19.49,1900-01-01 10:20:00
673,BVMF3,19.53,1900-01-01 10:25:00
674,BVMF3,19.5,1900-01-01 10:30:00
675,BVMF3,19.46,1900-01-01 10:35:00
676,BVMF3,19.45,1900-01-01 10:40:00
677,BVMF3,19.45,1900-01-01 10:45:00
678,BVMF3,19.52,1900-01-01 10:50:00
679,BVMF3,19.53,1900-01-01 10:55:00
680,BVMF3,19.49,1900-01-01 11:00:00
681,BVMF3,19.45,1900-01-01 11:05:00
682,BVMF3,19.45,1900-01-01 11:10:00
683,BVMF3,19.46,1900-01-01 11:15:00
684,BVMF3,19.42,1900-01-01 11:20:00
685,BVMF3,19.44,1900-01-01 11:25:00
686,BVMF3,19.44,1900-01-01 11:30:00
687,BVMF3,19.4,1900-01-01 11:35:00
688,BVMF3,19.4,1900-01-01 11:40:00
689,BVMF3,19.4,1900-01-01 11:45:00
690,BVMF3,19.41,1900-01-01 11:50:00
691,BVMF3,19.3,1900-01-01 11:55:00
692,BVMF3,19.22,1900-01-01 12:00:00
693,BVMF3,19.24,1900-01-01 12:05:00
694,BVMF3,19.29,1900-01-01 12:10:00
695,BVMF3,19.38,1900-01-01 12:15:00
696,BVMF3,19.33,1900-01-01 12:20:00
697,BVMF3,19.34,1900-01-01 12:25:00
698,BVMF3,19.37,1900-01-01 12:30:00
699,BVMF3,19.35,1900-01-01 12:35:00
700,BVMF3,19.38,1900-01-01 12:40:00
701,BVMF3,19.38,1900-01-01 12:45:00
702,BVMF3,19.37,1900-01-01 12:50:00
703,BVMF3,19.39,1900-01-01 12:55:00
704,BVMF3,19.37,1900-01-01 13:00:00
705,BVMF3,19.31,1900-01-01 13:05:00
706,BVMF3,19.3,1900-01-01 13:10:00
707,BVMF3,19.32,1900-01-01 13:15:00
708,BVMF3,19.3,1900-01-01 13:20:00
709,BVMF3,19.31,1900-01-01 13:25:00
710,BVMF3,19.3,1900-01-01 13:30:00
711,BVMF3,19.32,1900-01-01 13:35:00
712,BVMF3,19.3,1900-01-01 13:40:00
713,BVMF3,19.3,1900-01-01 13:45:00
714,BVMF3,19.29,1900-01-01 13:50:00
715,BVMF3,19.26,1900-01-01 13:55:00
716,BVMF3,19.27,1900-01-01 14:00:00
717,BVMF3,19.28,1900-01-01 14:05:00
718,BVMF3,19.31,1900-01-01 14:10:00
719,BVMF3,19.31,1900-01-01 14:15:00
720,BVMF3,19.31,1900-01-01 14:20:00
721,BVMF3,19.26,1900-01-01 14:25:00
722,BVMF3,19.27,1900-01-01 14:30:00
723,BVMF3,19.28,1900-01-01 14:35:00
724,BVMF3,19.29,1900-01-01 14:40:00
725,BVMF3,19.31,1900-01-01 14:45:00
726,BVMF3,19.32,1900-01-01 14:50:00
727,BVMF3,19.32,1900-01-01 14:55:00
728,BVMF3,19.29,1900-01-01 15:00:00
729,BVMF3,19.3,1900-01-01 15:05:00
730,BVMF3,19.28,1900-01-01 15:10:00
731,BVMF3,19.28,1900-01-01 15:15:00
732,BVMF3,19.24,1900-01-01 15:20:00
733,BVMF3,19.26,1900-01-01 15:25:00
734,BVMF3,19.26,1900-01-01 15:30:00
735,BVMF3,19.25,1900-01-01 15:35:00
736,BVMF3,19.28,1900-01-01 15:40:00
737,BVMF3,19.22,1900-01-01 15:45:00
738,BVMF3,19.27,1900-01-01 15:50:00
739,BVMF3,19.2,1900-01-01 15:55:00
740,BVMF3,19.16,1900-01-01 16:00:00
741,BVMF3,19.23,1900-01-01 16:05:00
742,BVMF3,19.27,1900-01-01 16:10:00
743,BVMF3,19.3,1900-01-01 16:15:00
744,BVMF3,19.35,1900-01-01 16:20:00
745,BVMF3,19.35,1900-01-01 16:25:00
746,BVMF3,19.34,1900-01-01 16:30:00
747,BVMF3,19.3,1900-01-01 16:35:00
748,BVMF3,19.26,1900-01-01 16:40:00
749,BVMF3,19.22,1900-01-01 16:45:00
750,BVMF3,19.2,1900-01-01 16:50:00
751,BVMF3,19.21,1900-01-01 16:55:00
752,BVMF3,19.21,1900-01-01 17:00:00
753,BVMF3,19.21,1900-01-01 17:05:00
754,BVMF3,19.3,1900-01-01 17:10:00
755,BVMF3,19.3,1900-01-01 17:15:00
756,BVMF3,19.3,1900-01-01 17:20:00
757,BVMF3,19.3,1900-01-01 17:25:00
758,BVMF3,19.3,1900-01-01 17:30:00
759,BVMF3,19.29,1900-01-01 17:35:00
760,BVMF3,19.29,1900-01-01 17:40:00
761,BVMF3,19.28,1900-01-01 17:45:00
762,BVMF3,19.29,1900-01-01 17:50:00
763,BVMF3,19.29,1900-01-01 17:55:00
764,BVMF3,19.3,1900-01-01 18:00:00
957,BVMF3,19.45,1900-01-01 10:05:00
958,BVMF3,19.45,1900-01-01 10:10:00
959,BVMF3,19.39,1900-01-01 10:15:00
960,BVMF3,19.39,1900-01-01 10:20:00
961,BVMF3,19.37,1900-01-01 10:25:00
962,BVMF3,19.44,1900-01-01 10:30:00
963,BVMF3,19.46,1900-01-01 10:35:00
964,BVMF3,19.41,1900-01-01 10:40:00
965,BVMF3,19.37,1900-01-01 10:45:00
966,BVMF3,19.39,1900-01-01 10:50:00
967,BVMF3,19.38,1900-01-01 10:55:00
968,BVMF3,19.4,1900-01-01 11:00:00
969,BVMF3,19.4,1900-01-01 11:05:00
970,BVMF3,19.4,1900-01-01 11:10:00
971,BVMF3,19.41,1900-01-01 11:15:00
972,BVMF3,19.41,1900-01-01 11:20:00
973,BVMF3,19.41,1900-01-01 11:25:00
974,BVMF3,19.43,1900-01-01 11:30:00
975,BVMF3,19.44,1900-01-01 11:35:00
976,BVMF3,19.43,1900-01-01 11:40:00
977,BVMF3,19.42,1900-01-01 11:45:00
978,BVMF3,19.42,1900-01-01 11:50:00
979,BVMF3,19.42,1900-01-01 11:55:00
980,BVMF3,19.42,1900-01-01 12:00:00
981,BVMF3,19.41,1900-01-01 12:05:00
982,BVMF3,19.4,1900-01-01 12:10:00
983,BVMF3,19.4,1900-01-01 12:15:00
984,BVMF3,19.42,1900-01-01 12:20:00
985,BVMF3,19.41,1900-01-01 12:25:00
986,BVMF3,19.42,1900-01-01 12:30:00
987,BVMF3,19.39,1900-01-01 12:35:00
988,BVMF3,19.41,1900-01-01 12:40:00
989,BVMF3,19.43,1900-01-01 12:45:00
990,BVMF3,19.44,1900-01-01 12:50:00
991,BVMF3,19.45,1900-01-01 12:55:00
992,BVMF3,19.45,1900-01-01 13:00:00
993,BVMF3,19.45,1900-01-01 13:05:00
994,BVMF3,19.43,1900-01-01 13:10:00
995,BVMF3,19.43,1900-01-01 13:15:00
996,BVMF3,19.42,1900-01-01 13:20:00
997,BVMF3,19.39,1900-01-01 13:25:00
998,BVMF3,19.39,1900-01-01 13:30:00
999,BVMF3,19.4,1900-01-01 13:35:00
1000,BVMF3,19.37,1900-01-01 13:40:00
1001,BVMF3,19.37,1900-01-01 13:45:00
1002,BVMF3,19.37,1900-01-01 13:50:00
1003,BVMF3,19.35,1900-01-01 13:55:00
1004,BVMF3,19.38,1900-01-01 14:00:00
1005,BVMF3,19.37,1900-01-01 14:05:00
1006,BVMF3,19.37,1900-01-01 14:10:00
1007,BVMF3,19.35,1900-01-01 14:15:00
1008,BVMF3,19.38,1900-01-01 14:20:00
1009,BVMF3,19.4,1900-01-01 14:25:00
1010,BVMF3,19.39,1900-01-01 14:30:00
1011,BVMF3,19.4,1900-01-01 14:35:00
1012,BVMF3,19.4,1900-01-01 14:40:00
1013,BVMF3,19.39,1900-01-01 14:45:00
1014,BVMF3,19.39,1900-01-01 14:50:00
1015,BVMF3,19.37,1900-01-01 14:55:00
1016,BVMF3,19.35,1900-01-01 15:00:00
1017,BVMF3,19.35,1900-01-01 15:05:00
1018,BVMF3,19.35,1900-01-01 15:10:00
1019,BVMF3,19.36,1900-01-01 15:15:00
1020,BVMF3,19.35,1900-01-01 15:20:00
1021,BVMF3,19.36,1900-01-01 15:25:00
1022,BVMF3,19.37,1900-01-01 15:30:00
1023,BVMF3,19.36,1900-01-01 15:35:00
1024,BVMF3,19.36,1900-01-01 15:40:00
1025,BVMF3,19.36,1900-01-01 15:45:00
1026,BVMF3,19.37,1900-01-01 15:50:00
1027,BVMF3,19.36,1900-01-01 15:55:00
1028,BVMF3,19.36,1900-01-01 16:00:00
1029,BVMF3,19.36,1900-01-01 16:05:00
1030,BVMF3,19.36,1900-01-01 16:10:00
1031,BVMF3,19.38,1900-01-01 16:15:00
1032,BVMF3,19.39,1900-01-01 16:20:00
1033,BVMF3,19.36,1900-01-01 16:25:00
1034,BVMF3,19.38,1900-01-01 16:30:00
1035,BVMF3,19.39,1900-01-01 16:35:00
1036,BVMF3,19.41,1900-01-01 16:40:00
1037,BVMF3,19.42,1900-01-01 16:45:00
1038,BVMF3,19.43,1900-01-01 16:50:00
1039,BVMF3,19.4,1900-01-01 16:55:00
1040,BVMF3,19.4,1900-01-01 17:00:00
1041,BVMF3,19.4,1900-01-01 17:05:00
1042,BVMF3,19.45,1900-01-01 17:10:00
1043,BVMF3,19.45,1900-01-01 17:15:00
1044,BVMF3,19.45,1900-01-01 17:20:00
1045,BVMF3,19.45,1900-01-01 17:25:00
1046,BVMF3,19.45,1900-01-01 17:30:00
1047,BVMF3,19.4,1900-01-01 17:35:00
1048,BVMF3,19.38,1900-01-01 17:40:00
1049,BVMF3,19.38,1900-01-01 17:45:00
1050,BVMF3,19.38,1900-01-01 17:50:00
1051,BVMF3,19.38,1900-01-01 17:55:00
1052,BVMF3,19.39,1900-01-01 18:00:00
1245,BVMF3,19.41,1900-01-01 10:05:00
1246,BVMF3,19.42,1900-01-01 10:10:00
1247,BVMF3,19.38,1900-01-01 10:15:00
1248,BVMF3,19.35,1900-01-01 10:20:00
1249,BVMF3,19.38,1900-01-01 10:25:00
1250,BVMF3,19.38,1900-01-01 10:30:00
1251,BVMF3,19.4,1900-01-01 10:35:00
1252,BVMF3,19.42,1900-01-01 10:40:00
1253,BVMF3,19.47,1900-01-01 10:45:00
1254,BVMF3,19.47,1900-01-01 10:50:00
1255,BVMF3,19.46,1900-01-01 10:55:00
1256,BVMF3,19.47,1900-01-01 11:00:00
1257,BVMF3,19.47,1900-01-01 11:05:00
1258,BVMF3,19.43,1900-01-01 11:10:00
1259,BVMF3,19.4,1900-01-01 11:15:00
1260,BVMF3,19.42,1900-01-01 11:20:00
1261,BVMF3,19.43,1900-01-01 11:25:00
1262,BVMF3,19.45,1900-01-01 11:30:00
1263,BVMF3,19.55,1900-01-01 11:35:00
1264,BVMF3,19.48,1900-01-01 11:40:00
1265,BVMF3,19.5,1900-01-01 11:45:00
1266,BVMF3,19.46,1900-01-01 11:50:00
1267,BVMF3,19.45,1900-01-01 11:55:00
1268,BVMF3,19.45,1900-01-01 12:00:00
1269,BVMF3,19.45,1900-01-01 12:05:00
1270,BVMF3,19.45,1900-01-01 12:10:00
1271,BVMF3,19.45,1900-01-01 12:15:00
1272,BVMF3,19.45,1900-01-01 12:20:00
1273,BVMF3,19.45,1900-01-01 12:25:00
1274,BVMF3,19.45,1900-01-01 12:30:00
1275,BVMF3,19.47,1900-01-01 12:35:00
1276,BVMF3,19.45,1900-01-01 12:40:00
1277,BVMF3,19.45,1900-01-01 12:45:00
1278,BVMF3,19.38,1900-01-01 12:50:00
1279,BVMF3,19.33,1900-01-01 12:55:00
1280,BVMF3,19.36,1900-01-01 13:00:00
1281,BVMF3,19.38,1900-01-01 13:05:00
1282,BVMF3,19.38,1900-01-01 13:10:00
1283,BVMF3,19.35,1900-01-01 13:15:00
1284,BVMF3,19.35,1900-01-01 13:20:00
1285,BVMF3,19.35,1900-01-01 13:25:00
1286,BVMF3,19.33,1900-01-01 13:30:00
1287,BVMF3,19.35,1900-01-01 13:35:00
1288,BVMF3,19.35,1900-01-01 13:40:00
1289,BVMF3,19.35,1900-01-01 13:45:00
1290,BVMF3,19.36,1900-01-01 13:50:00
1291,BVMF3,19.35,1900-01-01 13:55:00
1292,BVMF3,19.35,1900-01-01 14:00:00
1293,BVMF3,19.35,1900-01-01 14:05:00
1294,BVMF3,19.31,1900-01-01 14:10:00
1295,BVMF3,19.35,1900-01-01 14:15:00
1296,BVMF3,19.36,1900-01-01 14:20:00
1297,BVMF3,19.34,1900-01-01 14:25:00
1298,BVMF3,19.3,1900-01-01 14:30:00
1299,BVMF3,19.32,1900-01-01 14:35:00
1300,BVMF3,19.31,1900-01-01 14:40:00
1301,BVMF3,19.3,1900-01-01 14:45:00
1302,BVMF3,19.29,1900-01-01 14:50:00
1303,BVMF3,19.32,1900-01-01 14:55:00
1304,BVMF3,19.32,1900-01-01 15:00:00
1305,BVMF3,19.3,1900-01-01 15:05:00
1306,BVMF3,19.31,1900-01-01 15:10:00
1307,BVMF3,19.29,1900-01-01 15:15:00
1308,BVMF3,19.28,1900-01-01 15:20:00
1309,BVMF3,19.31,1900-01-01 15:25:00
1310,BVMF3,19.3,1900-01-01 15:30:00
1311,BVMF3,19.3,1900-01-01 15:35:00
1312,BVMF3,19.32,1900-01-01 15:40:00
1313,BVMF3,19.33,1900-01-01 15:45:00
1314,BVMF3,19.36,1900-01-01 15:50:00
1315,BVMF3,19.36,1900-01-01 15:55:00
1316,BVMF3,19.36,1900-01-01 16:00:00
1317,BVMF3,19.38,1900-01-01 16:05:00
1318,BVMF3,19.33,1900-01-01 16:10:00
1319,BVMF3,19.33,1900-01-01 16:15:00
1320,BVMF3,19.33,1900-01-01 16:20:00
1321,BVMF3,19.33,1900-01-01 16:25:00
1322,BVMF3,19.34,1900-01-01 16:30:00
1323,BVMF3,19.35,1900-01-01 16:35:00
1324,BVMF3,19.37,1900-01-01 16:40:00
1325,BVMF3,19.37,1900-01-01 16:45:00
1326,BVMF3,19.36,1900-01-01 16:50:00
1327,BVMF3,19.38,1900-01-01 16:55:00
1328,BVMF3,19.38,1900-01-01 17:00:00
1329,BVMF3,19.38,1900-01-01 17:05:00
1330,BVMF3,19.4,1900-01-01 17:10:00
1331,BVMF3,19.4,1900-01-01 17:15:00
1332,BVMF3,19.4,1900-01-01 17:20:00
1333,BVMF3,19.4,1900-01-01 17:25:00
1334,BVMF3,19.4,1900-01-01 17:30:00
1335,BVMF3,19.38,1900-01-01 17:35:00
1336,BVMF3,19.38,1900-01-01 17:40:00
1337,BVMF3,19.4,1900-01-01 17:45:00
1338,BVMF3,19.4,1900-01-01 17:50:00
1339,BVMF3,19.4,1900-01-01 17:55:00
1531,BVMF3,19.43,1900-01-01 10:05:00
1532,BVMF3,19.46,1900-01-01 10:10:00
1533,BVMF3,19.48,1900-01-01 10:15:00
1534,BVMF3,19.48,1900-01-01 10:20:00
1535,BVMF3,19.48,1900-01-01 10:25:00
1536,BVMF3,19.44,1900-01-01 10:30:00
1537,BVMF3,19.49,1900-01-01 10:35:00
1538,BVMF3,19.49,1900-01-01 10:40:00
1539,BVMF3,19.45,1900-01-01 10:45:00
1540,BVMF3,19.47,1900-01-01 10:50:00
1541,BVMF3,19.48,1900-01-01 10:55:00
1542,BVMF3,19.46,1900-01-01 11:00:00
1543,BVMF3,19.46,1900-01-01 11:05:00
1544,BVMF3,19.47,1900-01-01 11:10:00
1545,BVMF3,19.47,1900-01-01 11:15:00
1546,BVMF3,19.45,1900-01-01 11:20:00
1547,BVMF3,19.46,1900-01-01 11:25:00
1548,BVMF3,19.46,1900-01-01 11:30:00
1549,BVMF3,19.46,1900-01-01 11:35:00
1550,BVMF3,19.46,1900-01-01 11:40:00
1551,BVMF3,19.48,1900-01-01 11:45:00
1552,BVMF3,19.48,1900-01-01 11:50:00
1553,BVMF3,19.48,1900-01-01 11:55:00
1554,BVMF3,19.5,1900-01-01 12:00:00
1555,BVMF3,19.5,1900-01-01 12:05:00
1556,BVMF3,19.55,1900-01-01 12:10:00
1557,BVMF3,19.58,1900-01-01 12:15:00
1558,BVMF3,19.64,1900-01-01 12:20:00
1559,BVMF3,19.62,1900-01-01 12:25:00
1560,BVMF3,19.64,1900-01-01 12:30:00
1561,BVMF3,19.61,1900-01-01 12:35:00
1562,BVMF3,19.56,1900-01-01 12:40:00
1563,BVMF3,19.52,1900-01-01 12:45:00
1564,BVMF3,19.5,1900-01-01 12:50:00
1565,BVMF3,19.53,1900-01-01 12:55:00
1566,BVMF3,19.54,1900-01-01 13:00:00
1567,BVMF3,19.57,1900-01-01 13:05:00
1568,BVMF3,19.53,1900-01-01 13:10:00
1569,BVMF3,19.57,1900-01-01 13:15:00
1570,BVMF3,19.56,1900-01-01 13:20:00
1571,BVMF3,19.55,1900-01-01 13:25:00
1572,BVMF3,19.56,1900-01-01 13:30:00
1573,BVMF3,19.56,1900-01-01 13:35:00
1574,BVMF3,19.59,1900-01-01 13:40:00
1575,BVMF3,19.56,1900-01-01 13:45:00
1576,BVMF3,19.57,1900-01-01 13:50:00
1577,BVMF3,19.56,1900-01-01 13:55:00
1578,BVMF3,19.59,1900-01-01 14:00:00
1579,BVMF3,19.57,1900-01-01 14:05:00
1580,BVMF3,19.58,1900-01-01 14:10:00
1581,BVMF3,19.6,1900-01-01 14:15:00
1582,BVMF3,19.58,1900-01-01 14:20:00
1583,BVMF3,19.57,1900-01-01 14:25:00
1584,BVMF3,19.57,1900-01-01 14:30:00
1585,BVMF3,19.56,1900-01-01 14:35:00
1586,BVMF3,19.57,1900-01-01 14:40:00
1587,BVMF3,19.56,1900-01-01 14:45:00
1588,BVMF3,19.55,1900-01-01 14:50:00
1589,BVMF3,19.55,1900-01-01 14:55:00
1590,BVMF3,19.56,1900-01-01 15:00:00
1591,BVMF3,19.54,1900-01-01 15:05:00
1592,BVMF3,19.54,1900-01-01 15:10:00
1593,BVMF3,19.54,1900-01-01 15:15:00
1594,BVMF3,19.55,1900-01-01 15:20:00
1595,BVMF3,19.54,1900-01-01 15:25:00
1596,BVMF3,19.53,1900-01-01 15:30:00
1597,BVMF3,19.55,1900-01-01 15:35:00
1598,BVMF3,19.53,1900-01-01 15:40:00
1599,BVMF3,19.52,1900-01-01 15:45:00
